id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2021-15069,2021-05-31,000001,Vente,283222,,,QUARTIER DE CHARANCE,B258,05000,05061,Gap,05,,,05061000DZ0931,,,,,,,,,,,,,0,,,,,S,sols,,,142,6.063143,44.565674
2021-15069,2021-05-31,000001,Vente,283222,,,QUARTIER DE CHARANCE,B258,05000,05061,Gap,05,,,05061000DZ0942,,,,,,,,,,,,,0,,,,,S,sols,,,122,6.062945,44.565659
2021-15070,2021-05-28,000001,Vente,369500,5000,,CHE DES AMANDIERS,0059,05000,05061,Gap,05,,,05061125AL0667,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,302,6.111075,44.576763
2021-15070,2021-05-28,000001,Vente,369500,9002,F,CHE DES AMANDIERS,0059,05000,05061,Gap,05,,,05061125AL0669,,,,,,,,,,,,,0,1,Maison,110,4,S,sols,,,531,6.11082,44.57678
2021-15070,2021-05-28,000001,Vente,369500,,,GRANDE VIGNE ET SACRISTIE,B092,05000,05061,Gap,05,,,05061125AL0671,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,206,6.110584,44.576838
2021-15071,2021-05-19,000001,Vente,114000,5377,,FERRIERE,B099,05250,05139,Dévoluy,05,,,051390000E0472,,,,,,,,,,,,,0,1,Maison,59,3,S,sols,,,629,5.94594,44.689492
2021-15072,2021-06-07,000001,Vente en l'état futur d'achèvement,181280.4,,,LE PISSAIL,B108,05560,05177,Vars,05,,,051770000E1140,,,243,,,,,,,,,,1,,,,,,,,,,6.685059,44.573625
2021-15072,2021-06-07,000001,Vente en l'état futur d'achèvement,181280.4,,,LE PISSAIL,B108,05560,05177,Vars,05,,,051770000E1140,,,126,,,,,,,,,,1,,,,,,,,,,6.685059,44.573625
2021-15072,2021-06-07,000001,Vente en l'état futur d'achèvement,181280.4,,,LE PISSAIL,B108,05560,05177,Vars,05,,,051770000E1140,,,389,,,,,,,,,,1,,,,,,,,,,6.685059,44.573625
2021-15072,2021-06-07,000001,Vente en l'état futur d'achèvement,181280.4,,,LE PISSAIL,B108,05560,05177,Vars,05,,,051770000E1140,,,258,,,,,,,,,,1,,,,,,,,,,6.685059,44.573625
2021-15072,2021-06-07,000001,Vente en l'état futur d'achèvement,181280.4,,,LE PISSAIL,B108,05560,05177,Vars,05,,,051770000E1140,,,125,,,,,,,,,,1,,,,,,,,,,6.685059,44.573625
2021-15073,2021-05-17,000001,Vente,162000,210,,DEVANT VIERE,B016,05140,05008,Aspremont,05,,,050080000B1559,,,,,,,,,,,,,0,1,Maison,90,4,S,sols,,,1017,5.72744,44.489345
2021-15073,2021-05-17,000001,Vente,162000,,,DEVANT VIERE ET PRE LA COU,B017,05140,05008,Aspremont,05,,,050080000B1561,,,,,,,,,,,,,0,,,,,L,landes,,,274,5.727712,44.489001
2021-15074,2021-05-20,000001,Vente,535850,9606,,AV DE CHARANCE,0496,05000,05061,Gap,05,,,05061000DL0232,,,,,,,,,,,,,0,1,Maison,210,9,S,sols,,,2261,6.062967,44.563481
2021-15074,2021-05-20,000001,Vente,535850,9606,,AV DE CHARANCE,0496,05000,05061,Gap,05,,,05061000DL0232,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,2261,6.062967,44.563481
2021-15074,2021-05-20,000001,Vente,535850,,,AV DE CHARANCE,0496,05000,05061,Gap,05,,,05061000DL0234,,,,,,,,,,,,,0,,,,,P,prés,,,398,6.063249,44.56325
2021-15075,2021-06-02,000001,Vente en l'état futur d'achèvement,133032,,,LE PISSAIL,B108,05560,05177,Vars,05,,,051770000E1140,,,273,,,,,,,,,,1,,,,,,,,,,6.685059,44.573625
2021-15075,2021-06-02,000001,Vente en l'état futur d'achèvement,133032,,,LE PISSAIL,B108,05560,05177,Vars,05,,,051770000E1140,,,243,,,,,,,,,,1,,,,,,,,,,6.685059,44.573625
2021-15075,2021-06-02,000001,Vente en l'état futur d'achèvement,133032,,,LE PISSAIL,B108,05560,05177,Vars,05,,,051770000E1140,,,102,,,,,,,,,,1,,,,,,,,,,6.685059,44.573625
2021-15075,2021-06-02,000001,Vente en l'état futur d'achèvement,133032,,,LE PISSAIL,B108,05560,05177,Vars,05,,,051770000E1140,,,371,,,,,,,,,,1,,,,,,,,,,6.685059,44.573625
2021-15076,2021-06-01,000001,Vente en l'état futur d'achèvement,108502.8,,,LE PISSAIL,B108,05560,05177,Vars,05,,,051770000E1140,,,384,,,,,,,,,,1,,,,,,,,,,6.685059,44.573625
2021-15076,2021-06-01,000001,Vente en l'état futur d'achèvement,108502.8,,,LE PISSAIL,B108,05560,05177,Vars,05,,,051770000E1140,,,243,,,,,,,,,,1,,,,,,,,,,6.685059,44.573625
2021-15076,2021-06-01,000001,Vente en l'état futur d'achèvement,108502.8,,,LE PISSAIL,B108,05560,05177,Vars,05,,,051770000E1140,,,288,,,,,,,,,,1,,,,,,,,,,6.685059,44.573625
2021-15076,2021-06-01,000001,Vente en l'état futur d'achèvement,108502.8,,,LE PISSAIL,B108,05560,05177,Vars,05,,,051770000E1140,,,119,,,,,,,,,,1,,,,,,,,,,6.685059,44.573625
2021-15077,2021-06-01,000001,Vente en l'état futur d'achèvement,166666.8,,,LE PISSAIL,B108,05560,05177,Vars,05,,,051770000E1140,,,143,,,,,,,,,,1,,,,,,,,,,6.685059,44.573625
2021-15077,2021-06-01,000001,Vente en l'état futur d'achèvement,166666.8,,,LE PISSAIL,B108,05560,05177,Vars,05,,,051770000E1140,,,243,,,,,,,,,,1,,,,,,,,,,6.685059,44.573625
2021-15077,2021-06-01,000001,Vente en l'état futur d'achèvement,166666.8,,,LE PISSAIL,B108,05560,05177,Vars,05,,,051770000E1140,,,144,,,,,,,,,,1,,,,,,,,,,6.685059,44.573625
2021-15077,2021-06-01,000001,Vente en l'état futur d'achèvement,166666.8,,,LE PISSAIL,B108,05560,05177,Vars,05,,,051770000E1140,,,393,,,,,,,,,,1,,,,,,,,,,6.685059,44.573625
2021-15077,2021-06-01,000001,Vente en l'état futur d'achèvement,166666.8,,,LE PISSAIL,B108,05560,05177,Vars,05,,,051770000E1140,,,262,,,,,,,,,,1,,,,,,,,,,6.685059,44.573625
2021-15078,2021-06-08,000001,Vente en l'état futur d'achèvement,125070,,,LE PISSAIL,B108,05560,05177,Vars,05,,,051770000E1140,,,238,,,,,,,,,,1,,,,,,,,,,6.685059,44.573625
2021-15078,2021-06-08,000001,Vente en l'état futur d'achèvement,125070,,,LE PISSAIL,B108,05560,05177,Vars,05,,,051770000E1140,,,343,,,,,,,,,,1,,,,,,,,,,6.685059,44.573625
2021-15078,2021-06-08,000001,Vente en l'état futur d'achèvement,125070,,,LE PISSAIL,B108,05560,05177,Vars,05,,,051770000E1140,,,243,,,,,,,,,,1,,,,,,,,,,6.685059,44.573625
2021-15078,2021-06-08,000001,Vente en l'état futur d'achèvement,125070,,,LE PISSAIL,B108,05560,05177,Vars,05,,,051770000E1140,,,138,,,,,,,,,,1,,,,,,,,,,6.685059,44.573625
2021-15079,2021-06-07,000001,Vente en l'état futur d'achèvement,123732,,,LE PISSAIL,B108,05560,05177,Vars,05,,,051770000E1140,,,243,,,,,,,,,,1,,,,,,,,,,6.685059,44.573625
2021-15079,2021-06-07,000001,Vente en l'état futur d'achèvement,123732,,,LE PISSAIL,B108,05560,05177,Vars,05,,,051770000E1140,,,10,,,,,,,,,,1,,,,,,,,,,6.685059,44.573625
2021-15079,2021-06-07,000001,Vente en l'état futur d'achèvement,123732,,,LE PISSAIL,B108,05560,05177,Vars,05,,,051770000E1140,,,305,,,,,,,,,,1,,,,,,,,,,6.685059,44.573625
2021-15079,2021-06-07,000001,Vente en l'état futur d'achèvement,123732,,,LE PISSAIL,B108,05560,05177,Vars,05,,,051770000E1140,,,211,,,,,,,,,,1,,,,,,,,,,6.685059,44.573625
2021-15080,2021-06-09,000001,Vente en l'état futur d'achèvement,131349.6,,,LE PISSAIL,B108,05560,05177,Vars,05,,,051770000E1140,,,274,,,,,,,,,,1,,,,,,,,,,6.685059,44.573625
2021-15080,2021-06-09,000001,Vente en l'état futur d'achèvement,131349.6,,,LE PISSAIL,B108,05560,05177,Vars,05,,,051770000E1140,,,243,,,,,,,,,,1,,,,,,,,,,6.685059,44.573625
2021-15080,2021-06-09,000001,Vente en l'état futur d'achèvement,131349.6,,,LE PISSAIL,B108,05560,05177,Vars,05,,,051770000E1140,,,372,,,,,,,,,,1,,,,,,,,,,6.685059,44.573625
2021-15080,2021-06-09,000001,Vente en l'état futur d'achèvement,131349.6,,,LE PISSAIL,B108,05560,05177,Vars,05,,,051770000E1140,,,103,,,,,,,,,,1,,,,,,,,,,6.685059,44.573625
2021-15081,2021-05-31,000001,Vente,90000,5062,,MAISONS VIEILLES,B032,05260,05029,Chabottes,05,,,050290000B2263,,,,,,,,,,,,,0,1,Maison,68,3,S,sols,,,124,6.176538,44.645315
2021-15081,2021-05-31,000001,Vente,90000,,,LES OLIVIERS,B035,05260,05029,Chabottes,05,,,05029000ZE0148,,,,,,,,,,,,,0,,,,,L,landes,,,22,6.176489,44.645417
2021-15081,2021-05-31,000001,Vente,90000,,,LES OLIVIERS,B035,05260,05029,Chabottes,05,,,05029000ZE0186,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,400,6.176367,44.645444
2021-15082,2021-05-29,000001,Vente,38950,5627,,PONT DU FOSSE,B167,05260,05145,Saint-Jean-Saint-Nicolas,05,,,05145000BD0440,,,19,23.89,28,,,,,,,,2,3,Dépendance,,0,,,,,,6.22966,44.668045
2021-15082,2021-05-29,000001,Vente,38950,5627,,PONT DU FOSSE,B167,05260,05145,Saint-Jean-Saint-Nicolas,05,,,05145000BD0440,,,19,23.89,28,,,,,,,,2,2,Appartement,24,1,,,,,,6.22966,44.668045
2021-15082,2021-05-29,000001,Vente,38950,5627,,PONT DU FOSSE,B167,05260,05145,Saint-Jean-Saint-Nicolas,05,,,05145000BD0440,,,70,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.22966,44.668045
2021-15083,2021-06-17,000001,Vente,505000,5966,,RTE DES BAINS,0060,05220,05079,Le Monêtier-les-Bains,05,,,05079000AB0817,,,10,63.01,,,,,,,,,1,3,Dépendance,,0,,,,,,6.511316,44.972877
2021-15083,2021-06-17,000001,Vente,505000,5966,,RTE DES BAINS,0060,05220,05079,Le Monêtier-les-Bains,05,,,05079000AB0817,,,10,63.01,,,,,,,,,1,2,Appartement,65,3,,,,,,6.511316,44.972877
2021-15083,2021-06-17,000001,Vente,505000,5966,,RTE DES BAINS,0060,05220,05079,Le Monêtier-les-Bains,05,,,05079000AB0817,,,10,63.01,,,,,,,,,1,3,Dépendance,,0,,,,,,6.511316,44.972877
2021-15083,2021-06-17,000001,Vente,505000,5966,,RTE DES BAINS,0060,05220,05079,Le Monêtier-les-Bains,05,,,05079000AB0817,,,10,63.01,,,,,,,,,1,3,Dépendance,,0,,,,,,6.511316,44.972877
2021-15083,2021-06-17,000001,Vente,505000,5966,,RTE DES BAINS,0060,05220,05079,Le Monêtier-les-Bains,05,,,05079000AB0817,,,61,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.511316,44.972877
2021-15084,2021-06-21,000001,Vente,320000,676,,RUE DU CENTRE,0013,05330,05133,Saint-Chaffrey,05,,,05133000XB0090,,,34,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,17,0,,,,,,6.586734,44.934272
2021-15084,2021-06-21,000001,Vente,320000,676,,RUE DU CENTRE,0013,05330,05133,Saint-Chaffrey,05,,,05133000XB0090,,,103,,190,62.1,,,,,,,2,4,Local industriel. commercial ou assimilé,112,0,,,,,,6.586734,44.934272
2021-15085,2021-06-21,000001,Vente,110000,9,B,RUE CYPRIEN CHAIX,0720,05000,05061,Gap,05,,,05061000CL0357,,,53,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.07737,44.55596
2021-15085,2021-06-21,000001,Vente,110000,9,B,RUE CYPRIEN CHAIX,0720,05000,05061,Gap,05,,,05061000CL0357,,,10,49.36,31,,,,,,,,2,3,Dépendance,,0,,,,,,6.07737,44.55596
2021-15085,2021-06-21,000001,Vente,110000,9,B,RUE CYPRIEN CHAIX,0720,05000,05061,Gap,05,,,05061000CL0357,,,10,49.36,31,,,,,,,,2,2,Appartement,49,2,,,,,,6.07737,44.55596
2021-15086,2021-06-11,000001,Vente,45200,5318,,CLOT DU ROUZEL,B025,05290,05110,Puy-Saint-Vincent,05,,,051100000B3813,,,7,25.36,,,,,,,,,1,2,Appartement,26,2,,,,,,6.481374,44.819828
2021-15087,2021-06-08,000001,Vente,88000,5625,,PELINCHE,B095,05600,05119,Risoul,05,,,05119000AA0302,,,139,25.83,58,,,,,,,,2,2,Appartement,25,2,,,,,,6.63115,44.62217
2021-15087,2021-06-08,000001,Vente,88000,5625,,PELINCHE,B095,05600,05119,Risoul,05,,,05119000AA0302,,,139,25.83,58,,,,,,,,2,3,Dépendance,,0,,,,,,6.63115,44.62217
2021-15088,2021-06-02,000001,Vente,175000,5093,,DESSUS L EGLISE,B485,05250,05139,Dévoluy,05,,,051391380B0419,,,,,,,,,,,,,0,1,Maison,81,4,S,sols,,,820,5.900449,44.736959
2021-15088,2021-06-02,000001,Vente,175000,5093,,DESSUS L EGLISE,B485,05250,05139,Dévoluy,05,,,051391380B0419,,,,,,,,,,,,,0,1,Maison,81,4,L,landes,,,3449,5.900449,44.736959
2021-15089,2021-06-09,000001,Vente,120000,5107,B,LES CHALPS,B023,05600,05119,Risoul,05,,,05119000AA0223,,,173,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.633735,44.621728
2021-15089,2021-06-09,000001,Vente,120000,5107,B,LES CHALPS,B023,05600,05119,Risoul,05,,,05119000AA0223,,,41,36.07,,,,,,,,,1,2,Appartement,36,2,,,,,,6.633735,44.621728
2021-15090,2021-06-03,000001,Vente,37560,,,SERRE MOURET,B211,05260,05145,Saint-Jean-Saint-Nicolas,05,,,051450000E0872,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,,,229,6.199588,44.663132
2021-15090,2021-06-03,000001,Vente,37560,,,SERRE MOURET,B211,05260,05145,Saint-Jean-Saint-Nicolas,05,,,051450000E0873,,,,,,,,,,,,,0,,,,,T,terres,,,101,6.199484,44.6631
2021-15090,2021-06-03,000001,Vente,37560,,,SERRE MOURET,B211,05260,05145,Saint-Jean-Saint-Nicolas,05,,,051450000E0894,,,,,,,,,,,,,0,,,,,T,terres,,,19,6.199475,44.663162
2021-15091,2021-06-11,000001,Vente,266000,5262,,LA LOUBASSE,B061,05140,05010,Aspres-sur-Buëch,05,,,050100000B0090,,,,,,,,,,,,,0,3,Dépendance,,0,T,terres,,,3520,5.751157,44.524444
2021-15091,2021-06-11,000001,Vente,266000,5262,,LA LOUBASSE,B061,05140,05010,Aspres-sur-Buëch,05,,,050100000B0090,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1900,5.751157,44.524444
2021-15091,2021-06-11,000001,Vente,266000,5262,,LA LOUBASSE,B061,05140,05010,Aspres-sur-Buëch,05,,,050100000B0090,,,,,,,,,,,,,0,1,Maison,93,4,T,terres,,,3520,5.751157,44.524444
2021-15091,2021-06-11,000001,Vente,266000,5262,,LA LOUBASSE,B061,05140,05010,Aspres-sur-Buëch,05,,,050100000B0090,,,,,,,,,,,,,0,1,Maison,93,4,S,sols,,,1900,5.751157,44.524444
2021-15092,2021-06-26,000001,Vente,51000,13,,RUE LESDIGUIERES,0089,05500,05132,Saint-Bonnet-en-Champsaur,05,,,051320000D1884,,,29,30,,,,,,,,,1,2,Appartement,25,1,,,,,,6.073775,44.68284
2021-15093,2021-06-10,000001,Vente,92000,,,BEAUREGARD,B004,05000,05061,Gap,05,,,05061000BE0753,,,,,,,,,,,,,0,,,,,L,landes,,,3,6.072588,44.541198
2021-15093,2021-06-10,000001,Vente,92000,,,BEAUREGARD,B004,05000,05061,Gap,05,,,05061000BE0761,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,454,6.072858,44.541507
2021-15093,2021-06-10,000001,Vente,92000,,,BEAUREGARD,B004,05000,05061,Gap,05,,,05061000BE0762,,,,,,,,,,,,,0,,,,,L,landes,,,440,6.07273,44.541468
2021-15093,2021-06-10,000001,Vente,92000,,,BEAUREGARD,B004,05000,05061,Gap,05,,,05061000BE0764,,,,,,,,,,,,,0,,,,,L,landes,,,5,6.0726,44.54122
2021-15094,2021-06-11,000001,Vente,323700,1804,,LOT DES GRANDS PINS,0160,05130,05057,Fouillouse,05,,,05057000ZB0085,,,,,,,,,,,,,0,1,Maison,113,5,S,sols,,,2249,6.013918,44.4543
2021-15094,2021-06-11,000001,Vente,323700,1804,,LOT DES GRANDS PINS,0160,05130,05057,Fouillouse,05,,,05057000ZB0085,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,2249,6.013918,44.4543
2021-15094,2021-06-11,000001,Vente,323700,1804,,LOT DES GRANDS PINS,0160,05130,05057,Fouillouse,05,,,05057000ZB0085,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,2249,6.013918,44.4543
2021-15095,2021-06-09,000001,Vente,14000,58,,AV JEAN JAURES,1210,05000,05061,Gap,05,,,05061000CI0148,,,290,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.068148,44.550677
2021-15096,2021-06-04,000001,Vente,160000,5275,,RUE DE LA ROUTE ROMAINE,0700,05480,05181,Villar-d'Arêne,05,,,05181000AB0811,,,,,,,,,,,,,0,1,Maison,150,1,S,sols,,,359,6.337655,45.04165
2021-15097,2021-06-21,000001,Vente,16000,9,,RUE DES CHARMETTES,0509,05000,05061,Gap,05,,,05061000CM0246,,,162,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.081105,44.555356
2021-15098,2021-06-07,000001,Vente,253000,9,,CHEM DE STE MARTHE,1984,05000,05061,Gap,05,,,05061000BV0662,,,,,,,,,,,,,0,1,Maison,89,4,S,sols,,,481,6.042723,44.533328
2021-15099,2021-06-08,000001,Vente,277900,5268,,LA ROCHE,B067,05130,05068,Jarjayes,05,,,050680000D0750,,,,,,,,,,,,,0,1,Maison,126,4,S,sols,,,1906,6.096215,44.490608
2021-15100,2021-06-21,000001,Vente,45000,5219,,LA CASSETA,B018,05100,05085,Montgenèvre,05,,,05085000AB0887,,,57,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.722758,44.9327
2021-15100,2021-06-21,000001,Vente,45000,5219,,LA CASSETA,B018,05100,05085,Montgenèvre,05,,,05085000AB0887,,,111,17.58,,,,,,,,,1,2,Appartement,19,1,,,,,,6.722758,44.9327
2021-15101,2021-06-22,000001,Vente,37000,59,,GR GRANDE RUE,0400,05100,05023,Briançon,05,,,05023000AP0175,,,3,17.77,,,,,,,,,1,2,Appartement,21,1,,,,,,6.642899,44.89849
2021-15102,2021-06-10,000001,Vente en l'état futur d'achèvement,242000,,,LARETON,B318,05000,05061,Gap,05,,,05061000BE0694,,,1,,,,,,,,,,1,,,,,,,,,,6.088753,44.544329
2021-15103,2021-06-08,000001,Vente,79000,25,,RUE PASTEUR,0610,05100,05023,Briançon,05,,,05023000AT0794,,,15,35.3,,,,,,,,,1,2,Appartement,35,2,,,,,,6.635938,44.890935
2021-15103,2021-06-08,000001,Vente,79000,25,,RUE PASTEUR,0610,05100,05023,Briançon,05,,,05023000AT0794,,,165,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.635938,44.890935
2021-15104,2021-06-04,000001,Vente,98000,25,,RUE PASTEUR,0610,05100,05023,Briançon,05,,,05023000AT0794,,,24,35.3,,,,,,,,,1,2,Appartement,35,2,,,,,,6.635938,44.890935
2021-15104,2021-06-04,000001,Vente,98000,25,,RUE PASTEUR,0610,05100,05023,Briançon,05,,,05023000AT0794,,,109,13.5,,,,,,,,,1,3,Dépendance,,0,,,,,,6.635938,44.890935
2021-15105,2021-06-30,000001,Vente,93000,5261,,LES CHALPS,B023,05600,05119,Risoul,05,,,05119000AA0203,,,50,24.85,,,,,,,,,1,2,Appartement,24,3,,,,,,6.635241,44.62206
2021-15106,2021-06-21,000001,Vente,56350,5052,,LE SERRE,B282,05350,05077,Molines-en-Queyras,05,,,050770000B1663,,,11,26.45,,,,,,,,,1,2,Appartement,29,1,,,,,,6.842283,44.731048
2021-15107,2021-06-25,000001,Vente,266660,5170,,LE VILLAGE,B090,05120,05180,Les Vigneaux,05,,,051800000B0173,,,,,,,,,,,,,0,2,Appartement,32,2,S,sols,,,352,6.54175,44.824995
2021-15107,2021-06-25,000001,Vente,266660,5170,,LE VILLAGE,B090,05120,05180,Les Vigneaux,05,,,051800000B0173,,,,,,,,,,,,,0,1,Maison,110,4,S,sols,,,352,6.54175,44.824995
2021-15108,2021-06-15,000001,Vente,125000,,,DESSUS LE CALVAIRE,B092,05100,05023,Briançon,05,,,05023000AB0310,,,,,,,,,,,,,0,,,,,P,prés,,,820,6.623711,44.916279
2021-15109,2021-06-28,000001,Vente,140000,5594,,RES L'ALBANE,A045,05560,05177,Vars,05,,,051770000F2591,,,155,,217,,,,,,,,2,4,Local industriel. commercial ou assimilé,28,0,,,,,,6.682222,44.567239
2021-15110,2021-06-22,000001,Vente,137000,5456,,CLOT DES LEOTHAUDS,B022,05290,05110,Puy-Saint-Vincent,05,,,051100000F2350,,,69,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.482366,44.818286
2021-15110,2021-06-22,000001,Vente,137000,5456,,CLOT DES LEOTHAUDS,B022,05290,05110,Puy-Saint-Vincent,05,,,051100000F2350,,,150,55.61,,,,,,,,,1,2,Appartement,53,5,,,,,,6.482366,44.818286
2021-15111,2021-06-23,000001,Vente,76000,750,,RUE DE L EYRETTE,0050,05330,05133,Saint-Chaffrey,05,,,05133000XA0071,,,35,28.16,36,,,,,,,,2,3,Dépendance,,0,,,,,,6.591401,44.935577
2021-15111,2021-06-23,000001,Vente,76000,750,,RUE DE L EYRETTE,0050,05330,05133,Saint-Chaffrey,05,,,05133000XA0071,,,35,28.16,36,,,,,,,,2,2,Appartement,35,1,,,,,,6.591401,44.935577
2021-15112,2021-06-30,000001,Vente,224800,2,A,IMP DU PRESSOIR,0176,05200,05046,Embrun,05,,,05046000AA0239,,,22,65.7,4,,,,,,,,2,2,Appartement,66,3,,,,,,6.483858,44.563605
2021-15112,2021-06-30,000001,Vente,224800,2,A,IMP DU PRESSOIR,0176,05200,05046,Embrun,05,,,05046000AA0239,,,22,65.7,4,,,,,,,,2,3,Dépendance,,0,,,,,,6.483858,44.563605
2021-15113,2021-06-18,000001,Vente,163060,5715,,VILLE VALLOUISE,B344,05340,05101,Vallouise-Pelvoux,05,,,051011750B0870,,,19,,7,43.8,,,,,,,2,3,Dépendance,,0,,,,,,6.4878,44.84692
2021-15113,2021-06-18,000001,Vente,163060,5715,,VILLE VALLOUISE,B344,05340,05101,Vallouise-Pelvoux,05,,,051011750B0870,,,31,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.4878,44.84692
2021-15113,2021-06-18,000001,Vente,163060,5715,,VILLE VALLOUISE,B344,05340,05101,Vallouise-Pelvoux,05,,,051011750B0870,,,19,,7,43.8,,,,,,,2,2,Appartement,44,2,,,,,,6.4878,44.84692
2021-15114,2021-06-29,000001,Vente,405000,6046,,LA PRAYA,B098,05100,05085,Montgenèvre,05,,,050850000B0863,,,65,,77,54.18,,,,,,,2,3,Dépendance,,0,,,,,,6.728104,44.934642
2021-15114,2021-06-29,000001,Vente,405000,6046,,LA PRAYA,B098,05100,05085,Montgenèvre,05,,,050850000B0863,,,65,,77,54.18,,,,,,,2,2,Appartement,56,4,,,,,,6.728104,44.934642
2021-15114,2021-06-29,000001,Vente,405000,6046,,LA PRAYA,B098,05100,05085,Montgenèvre,05,,,050850000B0863,,,52,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.728104,44.934642
2021-15115,2021-06-30,000001,Vente,75000,,,LE VILLAGE,B176,05400,05087,Montmaur,05,,,050870000F0027,,,,,,,,,,,,,0,,,,,S,sols,,,801,5.871412,44.570402
2021-15116,2021-06-29,000001,Vente,18000,5125,,RUE DU MONUMENT,0157,05140,05010,Aspres-sur-Buëch,05,,,050100000B0543,,,,,,,,,,,,,0,1,Maison,45,1,S,sols,,,62,5.750639,44.522307
2021-15117,2021-06-30,000001,Vente,162021,6,,RUE DE CAMARGUE,0305,05000,05061,Gap,05,,,05061000CV0055,,,28,68.53,65,,,,,,,,2,3,Dépendance,,0,,,,,,6.0804,44.563937
2021-15117,2021-06-30,000001,Vente,162021,6,,RUE DE CAMARGUE,0305,05000,05061,Gap,05,,,05061000CV0055,,,28,68.53,65,,,,,,,,2,2,Appartement,74,4,,,,,,6.0804,44.563937
2021-15118,2021-06-23,000001,Vente,72000,5457,,RES LA DAME BLANCHE,A210,05290,05110,Puy-Saint-Vincent,05,,,051100000F2501,,,170,,20,,318,33.37,,,,,3,4,Local industriel. commercial ou assimilé,35,0,,,,,,6.482757,44.817268
2021-15119,2021-06-14,000001,Vente,145300,174,,CHE DE VIE DE CLARE,0975,05220,05079,Le Monêtier-les-Bains,05,,,05079000AB1129,,,167,25.81,,,,,,,,,1,2,Appartement,32,2,,,,,,6.505199,44.976805
2021-15120,2021-06-29,000001,Vente,70950,5041,,LES PLANTAS,B036,05230,05106,Prunières,05,,,05106000ZC0061,,,34,23.51,,,,,,,,,1,2,Appartement,23,2,,,,,,6.334001,44.542032
2021-15121,2021-06-24,000001,Vente,104500,5316,,AV SOLEIL BOEUF,0055,05260,05153,Saint-Michel-de-Chaillol,05,,,05153000ZC0359,,,111,49.82,,,,,,,,,1,2,Appartement,51,3,,,,,,6.164925,44.688893
2021-15122,2021-06-28,000001,Vente,36670,931,,RUE DE L EYRETTE,0050,05330,05133,Saint-Chaffrey,05,,,05133000XB0062,,,619,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.589011,44.936571
2021-15122,2021-06-28,000001,Vente,36670,931,,RUE DE L EYRETTE,0050,05330,05133,Saint-Chaffrey,05,,,05133000XB0062,,,212,,30,,353,,471,16.1,619,,5,2,Appartement,17,1,,,,,,6.589011,44.936571
2021-15123,2021-06-29,000001,Vente,123000,1,,RUE DES CORDELIERS,0070,05200,05046,Embrun,05,,,05046000AB0046,,,16,56.52,2,,,,,,,,2,3,Dépendance,,0,,,,,,6.49509,44.564982
2021-15123,2021-06-29,000001,Vente,123000,1,,RUE DES CORDELIERS,0070,05200,05046,Embrun,05,,,05046000AB0046,,,16,56.52,2,,,,,,,,2,2,Appartement,55,3,,,,,,6.49509,44.564982
2021-15124,2021-06-23,000001,Vente,365870,150,A,CHE DU PRE LA PIERRE,0780,05220,05079,Le Monêtier-les-Bains,05,,,05079000AK0769,,,,,,,,,,,,,0,1,Maison,113,4,S,sols,,,273,6.536294,44.964488
2021-15124,2021-06-23,000001,Vente,365870,,,PRE LA PIERRE,B367,05220,05079,Le Monêtier-les-Bains,05,,,05079000AK0774,,,,,,,,,,,,,0,,,,,T,terres,,,77,6.536162,44.964377
2021-15124,2021-06-23,000001,Vente,365870,,,PRE LA PIERRE,B367,05220,05079,Le Monêtier-les-Bains,05,,,05079000AK0802,,,,,,,,,,,,,0,,,,,S,sols,,,85,6.536068,44.964465
